Nature,Section,DateTimeStamp,ArticleKey,Job,UserName,Wire,Seal,Terminal,ProductionRequestedPieces,ProductionPieces,UserRequestedPieces,TotalGoodPieces,SampleRequestedPieces
ProductionRestarted,Counter,"01/11/2024,14:38:50",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 9189010, 9185440",,"T742401008, 2743, 2715",3500,"2700, 100",0,2700,
ProductionInterrupted,Counter,"01/11/2024,14:41:55",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 9529010, 9525440",,"T742401008, 2843, 2815",3500,"2800, 100",0,2800,
ProductionRestarted,Counter,"01/11/2024,14:41:58",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 9529010, 9525440",,"T742401008, 2843, 2815",3500,"2800, 100",0,2800,
ProductionInterrupted,Counter,"01/11/2024,14:45:02",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 9529010, 9525440",,"T742401008, 2843, 2815",3500,"2900, 100",0,2900,
ProductionRestarted,Counter,"01/11/2024,14:45:08",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 9869010, 9865440",,"T742401008, 2943, 2915",3500,"2900, 100",0,2900,
ProductionInterrupted,Counter,"01/11/2024,14:48:16",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 10209010, 10205440",,"T742401008, 3043, 3015",3500,"3000, 100",0,3000,
ProductionRestarted,Counter,"01/11/2024,14:48:19",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 10209010, 10205440",,"T742401008, 3043, 3015",3500,"3000, 100",0,3000,
ProductionInterrupted,Counter,"01/11/2024,14:51:24",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 10549010, 10545440",,"T742401008, 3143, 3115",3500,"3100, 100",0,3100,
ProductionRestarted,Counter,"01/11/2024,14:51:27",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 10549010, 10545440",,"T742401008, 3143, 3115",3500,"3100, 100",0,3100,
ProductionInterrupted,Counter,"01/11/2024,14:52:56",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 10549010, 10545440",,"T742401008, 3143, 3115",3500,"3149, 49",0,3149,
ProductionRestarted,Counter,"01/11/2024,14:53:52",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 10549010, 10545440",,"T742401008, 3143, 3115",3500,"3149, 49",0,3149,
ProductionInterrupted,Counter,"01/11/2024,14:53:57",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 10549010, 10545440",,"T742401008, 3143, 3115",3500,"3149, 49",0,3149,
ProductionRestarted,Counter,"01/11/2024,14:54:05",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 10549010, 10545440",,"T742401008, 3143, 3115",3500,"3149, 49",0,3149,
ProductionInterrupted,Counter,"01/11/2024,14:54:09",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 10549010, 10545440",,"T742401008, 3143, 3115",3500,"3149, 49",0,3149,
ProductionRestarted,Counter,"01/11/2024,14:59:31",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 10549010, 10545440",,"T742401008, 3143, 3115",3500,"3149, 49",0,3149,
ProductionInterrupted,Counter,"01/11/2024,14:59:36",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 10549010, 10545440",,"T742401008, 3143, 3115",3500,"3150, 50",0,3150,
ProductionRestarted,Counter,"01/11/2024,14:59:42",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 10549010, 10545440",,"T742401008, 3143, 3115",3500,"3150, 50",0,3150,
ProductionInterrupted,Counter,"01/11/2024,14:59:48",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 10549010, 10545440",,"T742401008, 3143, 3115",3500,"3150, 50",0,3150,
ProductionRestarted,Counter,"01/11/2024,15:00:38",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 10549010, 10545440",,"T742401008, 3143, 3115",3500,"3150, 50",0,3150,
ProductionInterrupted,Counter,"01/11/2024,15:02:15",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 10889370, 10885440",,"T742401008, 3246, 3215",3500,"3200, 100",0,3200,
ProductionRestarted,Counter,"01/11/2024,15:02:18",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 10889370, 10885440",,"T742401008, 3246, 3215",3500,"3200, 100",0,3200,
ProductionInterrupted,Counter,"01/11/2024,15:05:25",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 11229490, 11225440",,"T742401008, 3347, 3315",3500,"3300, 100",0,3300,
ProductionRestarted,Counter,"01/11/2024,15:05:28",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 11229490, 11225440",,"T742401008, 3347, 3315",3500,"3300, 100",0,3300,
ProductionInterrupted,Counter,"01/11/2024,15:08:31",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 11229490, 11225440",,"T742401008, 3347, 3315",3500,"3400, 100",0,3400,
ProductionRestarted,Counter,"01/11/2024,15:08:38",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 11569490, 11565440",,"T742401008, 3447, 3415",3500,"3400, 100",0,3400,
ProductionInterrupted,Counter,"01/11/2024,15:09:43",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 11569490, 11565440",,"T742401008, 3447, 3415",3500,"3434, 34",0,3434,
ProductionRestarted,Counter,"01/11/2024,15:10:03",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 11569490, 11565440",,"T742401008, 3447, 3415",3500,"3434, 34",0,3434,
ProductionInterrupted,Counter,"01/11/2024,15:10:08",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 11569490, 11565440",,"T742401008, 3447, 3415",3500,"3434, 34",0,3434,
ProductionRestarted,Counter,"01/11/2024,15:10:14",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 11569490, 11565440",,"T742401008, 3447, 3415",3500,"3434, 34",0,3434,
ProductionInterrupted,Counter,"01/11/2024,15:10:17",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 11569490, 11565440",,"T742401008, 3447, 3415",3500,"3434, 34",0,3434,
ProductionRestarted,Counter,"01/11/2024,15:12:40",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 11569490, 11565440",,"T742401008, 3447, 3415",3500,"3434, 34",0,3434,
ProductionInterrupted,Counter,"01/11/2024,15:14:46",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 11569490, 11565440",,"T742401008, 3447, 3415",3500,"3500, 100",0,3500,
ProductionRestarted,Counter,"01/11/2024,15:14:55",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 11909730, 11905440",,"T742401008, 3548, 3514",3500,"3500, 100",0,3500,
ProductionInterrupted,Counter,"01/11/2024,15:14:55",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 11909730, 11905440",,"T742401008, 3548, 3514",3500,"3500, 100",0,3500,
ProductionRestarted,Counter,"01/11/2024,15:15:05",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 11909730, 11905440",,"T742401008, 3548, 3514",3500,"3500, 100",0,3500,
ProductionInterrupted,Counter,"01/11/2024,15:15:12",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 11909730, 11905440",,"T742401008, 3548, 3514",3500,"3503, 100",3,3503,
ProductionRestarted,Counter,"01/11/2024,15:18:07",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 11919935, 11915640",,"T742401008, 3551, 3517",3500,"3503, 100",3,3503,
ProductionInterrupted,Counter,"01/11/2024,15:18:08",57626_-4,"57626_-4, 1",HAITHEM,"CU02CR003/F3, 11919935, 11915640",,"T742401008, 3551, 3517",3500,"3503, 100",3,3503,
SampleStarted,Counter,"01/11/2024,15:22:02",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR003/F3, 11919935, 11915640",,"T742401008, 3551, 3517",,,,,
SampleTerminated,Counter,"01/11/2024,15:22:17",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR003/F3, 11919935, 11915640",,"T742401008, 3551, 3517",,,,,3
LearnStarted,Counter,"01/11/2024,15:23:33",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 480, 360",,"T742401008, 3, 3",,,,,
LearnTerminated,Counter,"01/11/2024,15:24:01",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 4000, 3760",,"T742401008, 3, 3",,,,,
SampleStarted,Counter,"01/11/2024,15:24:10",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 4000, 3760",,"T742401008, 3, 3",,,,,
SampleTerminated,Counter,"01/11/2024,15:24:33",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 4605, 4360",,"T742401008, 8, 8",,,,,5
ProductionStarted,Counter,"01/11/2024,15:25:20",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 4605, 4360",,"T742401008, 8, 8",3500,"0, 100",,,
ProductionInterrupted,Counter,"01/11/2024,15:25:43",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 4605, 4360",,"T742401008, 8, 8",3500,"9, 9",0,9,
ProductionRestarted,Counter,"01/11/2024,15:28:43",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 4605, 4360",,"T742401008, 8, 8",3500,"9, 9",0,9,
ProductionInterrupted,Counter,"01/11/2024,15:32:19",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 344735, 344360",,"T742401008, 110, 109",3500,"100, 100",0,100,
ProductionRestarted,Counter,"01/11/2024,15:32:22",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 344735, 344360",,"T742401008, 110, 109",3500,"100, 100",0,100,
ProductionInterrupted,Counter,"01/11/2024,15:36:14",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 684855, 684360",,"T742401008, 211, 209",3500,"200, 100",0,200,
ProductionRestarted,Counter,"01/11/2024,15:36:17",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 684855, 684360",,"T742401008, 211, 209",3500,"200, 100",0,200,
ProductionInterrupted,Counter,"01/11/2024,15:40:09",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 1024975, 1024360",,"T742401008, 312, 309",3500,"300, 100",0,300,
ProductionRestarted,Counter,"01/11/2024,15:40:13",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 1024975, 1024360",,"T742401008, 312, 309",3500,"300, 100",0,300,
ProductionInterrupted,Counter,"01/11/2024,15:44:02",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 1024975, 1024360",,"T742401008, 312, 309",3500,"400, 100",0,400,
ProductionRestarted,Counter,"01/11/2024,15:44:06",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 1364975, 1364360",,"T742401008, 412, 409",3500,"400, 100",0,400,
ProductionInterrupted,Counter,"01/11/2024,15:48:01",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 1705095, 1704360",,"T742401008, 513, 509",3500,"500, 100",0,500,
ProductionRestarted,Counter,"01/11/2024,15:48:05",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 1705095, 1704360",,"T742401008, 513, 509",3500,"500, 100",0,500,
ProductionInterrupted,Counter,"01/11/2024,15:51:55",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 2045095, 2044360",,"T742401008, 613, 609",3500,"600, 100",0,600,
ProductionRestarted,Counter,"01/11/2024,15:51:59",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 2045095, 2044360",,"T742401008, 613, 609",3500,"600, 100",0,600,
ProductionInterrupted,Counter,"01/11/2024,15:55:49",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 2385095, 2384360",,"T742401008, 713, 709",3500,"700, 100",0,700,
ProductionRestarted,Counter,"01/11/2024,15:55:53",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 2385095, 2384360",,"T742401008, 713, 709",3500,"700, 100",0,700,
ProductionInterrupted,Counter,"01/11/2024,15:59:43",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 2725095, 2724360",,"T742401008, 813, 809",3500,"800, 100",0,800,
ProductionRestarted,Counter,"01/11/2024,15:59:47",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 2725095, 2724360",,"T742401008, 813, 809",3500,"800, 100",0,800,
ProductionInterrupted,Counter,"01/11/2024,16:03:37",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 3065095, 3064360",,"T742401008, 913, 909",3500,"900, 100",0,900,
ProductionRestarted,Counter,"01/11/2024,16:03:41",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 3065095, 3064360",,"T742401008, 913, 909",3500,"900, 100",0,900,
ProductionInterrupted,Counter,"01/11/2024,16:07:31",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 3405095, 3404360",,"T742401008, 1013, 1009",3500,"1000, 100",0,1000,
ProductionRestarted,Counter,"01/11/2024,16:07:35",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 3405095, 3404360",,"T742401008, 1013, 1009",3500,"1000, 100",0,1000,
ProductionInterrupted,Counter,"01/11/2024,16:11:14",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 3405095, 3404360",,"T742401008, 1013, 1009",3500,"1096, 96",0,1096,
ProductionRestarted,Counter,"01/11/2024,16:21:46",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 3405095, 3404360",,"T742401008, 1013, 1009",3500,"1096, 96",0,1096,
ProductionInterrupted,Counter,"01/11/2024,16:22:00",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 3745100, 3744360",,"T742401008, 1113, 1109",3500,"1100, 100",0,1100,
ProductionRestarted,Counter,"01/11/2024,16:22:03",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 3745100, 3744360",,"T742401008, 1113, 1109",3500,"1100, 100",0,1100,
ProductionInterrupted,Counter,"01/11/2024,16:25:54",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 4085100, 4084360",,"T742401008, 1213, 1209",3500,"1200, 100",0,1200,
ProductionRestarted,Counter,"01/11/2024,16:25:57",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 4085100, 4084360",,"T742401008, 1213, 1209",3500,"1200, 100",0,1200,
ProductionInterrupted,Counter,"01/11/2024,16:29:48",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 4425100, 4424360",,"T742401008, 1313, 1309",3500,"1300, 100",0,1300,
ProductionRestarted,Counter,"01/11/2024,16:29:51",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 4425100, 4424360",,"T742401008, 1313, 1309",3500,"1300, 100",0,1300,
ProductionInterrupted,Counter,"01/11/2024,16:33:43",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 4765220, 4764360",,"T742401008, 1414, 1409",3500,"1400, 100",0,1400,
ProductionRestarted,Counter,"01/11/2024,16:33:46",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 4765220, 4764360",,"T742401008, 1414, 1409",3500,"1400, 100",0,1400,
ProductionInterrupted,Counter,"01/11/2024,16:37:37",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 5105220, 5104360",,"T742401008, 1514, 1509",3500,"1500, 100",0,1500,
ProductionRestarted,Counter,"01/11/2024,16:37:40",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 5105220, 5104360",,"T742401008, 1514, 1509",3500,"1500, 100",0,1500,
ProductionInterrupted,Counter,"01/11/2024,16:41:31",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 5445220, 5444360",,"T742401008, 1614, 1609",3500,"1600, 100",0,1600,
ProductionRestarted,Counter,"01/11/2024,16:41:34",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 5445220, 5444360",,"T742401008, 1614, 1609",3500,"1600, 100",0,1600,
ProductionInterrupted,Counter,"01/11/2024,16:45:25",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 5785220, 5784360",,"T742401008, 1714, 1709",3500,"1700, 100",0,1700,
ProductionRestarted,Counter,"01/11/2024,16:45:28",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 5785220, 5784360",,"T742401008, 1714, 1709",3500,"1700, 100",0,1700,
ProductionInterrupted,Counter,"01/11/2024,16:49:17",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 5785220, 5784360",,"T742401008, 1714, 1709",3500,"1800, 100",0,1800,
ProductionRestarted,Counter,"01/11/2024,16:49:37",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 6125220, 6124360",,"T742401008, 1814, 1809",3500,"1800, 100",0,1800,
ProductionInterrupted,Counter,"01/11/2024,16:53:31",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 6465220, 6464360",,"T742401008, 1914, 1909",3500,"1900, 100",0,1900,
ProductionRestarted,Counter,"01/11/2024,16:53:34",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 6465220, 6464360",,"T742401008, 1914, 1909",3500,"1900, 100",0,1900,
ProductionInterrupted,Counter,"01/11/2024,16:55:24",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 6465220, 6464360",,"T742401008, 1914, 1909",3500,"1946, 46",0,1946,
ProductionRestarted,Counter,"01/11/2024,16:55:27",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 6465220, 6464360",,"T742401008, 1914, 1909",3500,"1946, 46",0,1946,
ProductionInterrupted,Counter,"01/11/2024,16:57:36",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 6805225, 6804360",,"T742401008, 2014, 2009",3500,"2000, 100",0,2000,
ProductionRestarted,Counter,"01/11/2024,16:57:40",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 6805225, 6804360",,"T742401008, 2014, 2009",3500,"2000, 100",0,2000,
ProductionInterrupted,Counter,"01/11/2024,17:01:30",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 7145225, 7144360",,"T742401008, 2114, 2109",3500,"2100, 100",0,2100,
ProductionRestarted,Counter,"01/11/2024,17:01:34",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 7145225, 7144360",,"T742401008, 2114, 2109",3500,"2100, 100",0,2100,
ProductionInterrupted,Counter,"01/11/2024,17:05:24",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 7485225, 7484360",,"T742401008, 2214, 2209",3500,"2200, 100",0,2200,
ProductionRestarted,Counter,"01/11/2024,17:05:28",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 7485225, 7484360",,"T742401008, 2214, 2209",3500,"2200, 100",0,2200,
ProductionInterrupted,Counter,"01/11/2024,17:09:18",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 7825225, 7824360",,"T742401008, 2314, 2309",3500,"2300, 100",0,2300,
ProductionRestarted,Counter,"01/11/2024,17:09:22",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 7825225, 7824360",,"T742401008, 2314, 2309",3500,"2300, 100",0,2300,
ProductionInterrupted,Counter,"01/11/2024,17:13:12",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 8165225, 8164360",,"T742401008, 2414, 2409",3500,"2400, 100",0,2400,
ProductionRestarted,Counter,"01/11/2024,17:13:16",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 8165225, 8164360",,"T742401008, 2414, 2409",3500,"2400, 100",0,2400,
ProductionInterrupted,Counter,"01/11/2024,17:15:39",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 8165225, 8164360",,"T742401008, 2414, 2409",3500,"2461, 61",0,2461,
ProductionRestarted,Counter,"01/11/2024,17:15:44",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 8165225, 8164360",,"T742401008, 2414, 2409",3500,"2461, 61",0,2461,
ProductionInterrupted,Counter,"01/11/2024,17:17:17",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 8505585, 8504360",,"T742401008, 2517, 2509",3500,"2500, 100",0,2500,
ProductionRestarted,Counter,"01/11/2024,17:17:20",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 8505585, 8504360",,"T742401008, 2517, 2509",3500,"2500, 100",0,2500,
ProductionInterrupted,Counter,"01/11/2024,17:21:11",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 8845585, 8844360",,"T742401008, 2617, 2609",3500,"2600, 100",0,2600,
ProductionRestarted,Counter,"01/11/2024,17:21:14",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 8845585, 8844360",,"T742401008, 2617, 2609",3500,"2600, 100",0,2600,
ProductionInterrupted,Counter,"01/11/2024,17:25:05",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 9185585, 9184360",,"T742401008, 2717, 2709",3500,"2700, 100",0,2700,
ProductionRestarted,Counter,"01/11/2024,17:25:08",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 9185585, 9184360",,"T742401008, 2717, 2709",3500,"2700, 100",0,2700,
ProductionInterrupted,Counter,"01/11/2024,17:28:57",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 9185585, 9184360",,"T742401008, 2717, 2709",3500,"2800, 100",0,2800,
ProductionRestarted,Counter,"01/11/2024,17:29:28",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 9525585, 9524360",,"T742401008, 2817, 2809",3500,"2800, 100",0,2800,
ProductionInterrupted,Counter,"01/11/2024,17:33:23",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 9865705, 9864360",,"T742401008, 2918, 2909",3500,"2900, 100",0,2900,
ProductionRestarted,Counter,"01/11/2024,17:33:27",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 9865705, 9864360",,"T742401008, 2918, 2909",3500,"2900, 100",0,2900,
ProductionInterrupted,Counter,"01/11/2024,17:37:17",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 10205705, 10204360",,"T742401008, 3018, 3009",3500,"3000, 100",0,3000,
ProductionRestarted,Counter,"01/11/2024,17:37:21",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 10205705, 10204360",,"T742401008, 3018, 3009",3500,"3000, 100",0,3000,
ProductionInterrupted,Counter,"01/11/2024,17:40:11",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 10205705, 10204360",,"T742401008, 3018, 3009",3500,"3073, 73",0,3073,
ProductionRestarted,Counter,"01/11/2024,17:40:20",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 10205705, 10204360",,"T742401008, 3018, 3009",3500,"3073, 73",0,3073,
ProductionInterrupted,Counter,"01/11/2024,17:41:26",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 10546185, 10544360",,"T742401008, 3122, 3109",3500,"3100, 100",0,3100,
ProductionRestarted,Counter,"01/11/2024,17:41:29",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 10546185, 10544360",,"T742401008, 3122, 3109",3500,"3100, 100",0,3100,
ProductionInterrupted,Counter,"01/11/2024,17:42:11",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 10546185, 10544360",,"T742401008, 3122, 3109",3500,"3118, 18",0,3118,
ProductionRestarted,Counter,"01/11/2024,17:42:29",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 10546185, 10544360",,"T742401008, 3122, 3109",3500,"3118, 18",0,3118,
ProductionInterrupted,Counter,"01/11/2024,17:42:36",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 10546185, 10544360",,"T742401008, 3122, 3109",3500,"3119, 19",0,3119,
LearnStarted,Counter,"01/11/2024,17:50:04",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 10546185, 10544360",,"T742401008, 3122, 3109",,,,,
LearnTerminated,Counter,"01/11/2024,17:51:01",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 10610910, 10609080",,"T742401008, 3142, 3128",,,,,
ProductionRestarted,Counter,"01/11/2024,17:51:06",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 10610910, 10609080",,"T742401008, 3142, 3128",3500,"3119, 19",0,3119,
ProductionInterrupted,Counter,"01/11/2024,17:52:09",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 10610910, 10609080",,"T742401008, 3142, 3128",3500,"3145, 45",0,3145,
ProductionRestarted,Counter,"01/11/2024,18:29:27",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 10610910, 10609080",,"T742401008, 3142, 3128",3500,"3145, 45",0,3145,
ProductionInterrupted,Counter,"01/11/2024,18:31:38",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 10886320, 10884480",,"T742401008, 3224, 3210",3500,"3200, 100",0,3200,
ProductionRestarted,Counter,"01/11/2024,18:31:41",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 10886320, 10884480",,"T742401008, 3224, 3210",3500,"3200, 100",0,3200,
ProductionInterrupted,Counter,"01/11/2024,18:35:32",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 11226320, 11224480",,"T742401008, 3324, 3310",3500,"3300, 100",0,3300,
ProductionRestarted,Counter,"01/11/2024,18:35:35",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 11226320, 11224480",,"T742401008, 3324, 3310",3500,"3300, 100",0,3300,
ProductionInterrupted,Counter,"01/11/2024,18:39:26",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 11566320, 11564480",,"T742401008, 3424, 3410",3500,"3400, 100",0,3400,
ProductionRestarted,Counter,"01/11/2024,18:39:29",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 11566320, 11564480",,"T742401008, 3424, 3410",3500,"3400, 100",0,3400,
ProductionInterrupted,Counter,"01/11/2024,18:43:18",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 11566320, 11564480",,"T742401008, 3424, 3410",3500,"3500, 100",0,3500,
ProductionRestarted,Counter,"01/11/2024,18:43:53",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 11906320, 11904480",,"T742401008, 3523, 3509",3500,"3500, 100",0,3500,
ProductionInterrupted,Counter,"01/11/2024,18:43:53",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 11906320, 11904480",,"T742401008, 3523, 3509",3500,"3500, 100",0,3500,
ProductionRestarted,Counter,"01/11/2024,18:43:55",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 11906320, 11904480",,"T742401008, 3523, 3509",3500,"3500, 100",0,3500,
ProductionInterrupted,Counter,"01/11/2024,18:44:04",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 11906320, 11904480",,"T742401008, 3523, 3509",3500,"3503, 100",3,3503,
ProductionRestarted,Counter,"01/11/2024,18:45:21",57626_-3,"57626_-3, 1",HAITHEM,"CU02CR001/F3, 11916525, 11914680",,"T742401008, 3526, 3512",3500,"3503, 100",3,3503,
